index,elapsed_s,model,series_r,series_l,series_c,impedance_imag_ohm,phase_diff_deg,current_phase_deg,sample_rate_hz,current_amplitude_a,samples_per_period,voltage_pga,impedance_mag_ohm,voltage_amplitude_v,shunt_resistance_ohm,voltage_phase_deg,current_pga,dds_frequency_hz,shunt_range,impedance_real_ohm,captured_cycles
253,20.361771,Series RC,1.364856,,4.5170759878e-07,-352.340637,-89.778053,73.377616,25000,0.002226,25.000000,0,352.343261,0.784413,100.000000,163.599563,1,1000,0,1.364856,20.000000
254,20.439977,Series RC,1.424887,,4.51664684688e-07,-352.374114,-89.768310,158.580520,25000,0.002226,25.000000,0,352.376983,0.784354,100.000000,-111.187805,1,1000,0,1.424887,20.000000
255,20.512548,Series RC,1.249998,,4.52049450134e-07,-352.074188,-89.796577,-122.416366,25000,0.002227,25.000000,0,352.076416,0.784104,100.000000,-32.212955,1,1000,0,1.249998,20.000000
256,20.604506,Series RC,1.320827,,4.51940586212e-07,-352.158996,-89.785102,64.683006,25000,0.002226,25.000000,0,352.161468,0.784069,100.000000,154.897888,1,1000,0,1.320827,20.000000
257,20.677272,Series RC,1.294945,,4.51654983133e-07,-352.381683,-89.789451,63.055500,25000,0.002225,25.000000,0,352.384063,0.784224,100.000000,153.266052,1,1000,0,1.294945,20.000000
258,20.765250,Series RC,2.156313,,4.51613173422e-07,-352.414306,-89.649429,-30.923488,25000,0.002226,25.000000,0,352.420898,0.784340,100.000000,59.427097,1,1000,0,2.156313,20.000000
259,20.840473,Series RC,1.265887,,4.51890696649e-07,-352.197875,-89.794059,-27.751054,25000,0.002227,25.000000,0,352.200134,0.784282,100.000000,62.454864,1,1000,0,1.265887,20.000000
260,20.923933,Series RC,1.192948,,4.51655844452e-07,-352.381011,-89.806030,48.910133,25000,0.002225,25.000000,0,352.383026,0.784079,100.000000,139.104110,1,1000,0,1.192948,20.000000
261,20.997417,Series RC,1.526517,,4.51747235893e-07,-352.309722,-89.751747,-143.968032,25000,0.002226,25.000000,0,352.313018,0.784300,100.000000,-53.719783,1,1000,0,1.526517,20.000000
262,21.081248,Series RC,1.167701,,4.51932283138e-07,-352.165466,-89.810020,17.308481,25000,0.002227,25.000000,0,352.167419,0.784173,100.000000,107.498474,1,1000,0,1.167701,20.000000
263,21.159825,Series RC,1.438621,,4.51863366576e-07,-352.219177,-89.765975,-36.596775,25000,0.002226,25.000000,0,352.222106,0.784165,100.000000,53.637264,1,1000,0,1.438621,20.000000
264,21.233639,Series RC,1.134117,,4.51831303951e-07,-352.244171,-89.815521,165.813552,25000,0.002226,25.000000,0,352.246002,0.784146,100.000000,-104.001976,1,1000,0,1.134117,20.000000
265,21.323625,Series RC,1.449197,,4.51576688685e-07,-352.442779,-89.764404,104.224960,25000,0.002225,25.000000,0,352.445770,0.784230,100.000000,-165.539459,1,1000,0,1.449197,20.000000
266,21.396324,Series RC,1.049769,,4.51844340629e-07,-352.234008,-89.829238,122.306877,25000,0.002226,25.000000,0,352.235565,0.784129,100.000000,-147.522338,1,1000,0,1.049769,20.000000
267,21.481428,Series RC,1.424888,,4.51531100341e-07,-352.478363,-89.768379,-10.329536,25000,0.002225,25.000000,0,352.481262,0.784251,100.000000,79.902084,1,1000,0,1.424888,20.000000
268,21.554029,Series RC,1.157013,,4.5164696483e-07,-352.387939,-89.811874,20.233058,25000,0.002225,25.000000,0,352.389831,0.784148,100.000000,110.421173,1,1000,0,1.157013,20.000000
269,21.642552,Series RC,1.360613,,4.51610005616e-07,-352.416778,-89.778793,-125.596000,25000,0.002225,25.000000,0,352.419403,0.784281,100.000000,-35.374797,1,1000,0,1.360613,20.000000
270,21.721782,Series RC,1.301148,,4.51659989591e-07,-352.377777,-89.788436,74.688552,25000,0.002226,25.000000,0,352.380187,0.784374,100.000000,164.900100,1,1000,0,1.301148,20.000000
271,21.801907,Series RC,2.214265,,4.5163546593e-07,-352.396911,-89.639984,156.116058,25000,0.002225,25.000000,0,352.403869,0.784260,100.000000,-113.523933,1,1000,0,2.214265,20.000000
272,21.882164,Series RC,1.675552,,4.51515229087e-07,-352.490753,-89.727645,-159.871078,25000,0.002225,25.000000,0,352.494750,0.784296,100.000000,-69.598724,1,1000,0,1.675552,20.000000
273,21.958315,Series RC,1.418634,,4.51381852175e-07,-352.594909,-89.769477,-66.873596,25000,0.002224,25.000000,0,352.597778,0.784310,100.000000,23.356946,1,1000,0,1.418634,20.000000
274,22.042646,Series RC,1.803821,,4.51594128815e-07,-352.429168,-89.706741,-14.977715,25000,0.002225,25.000000,0,352.433776,0.784208,100.000000,75.315544,1,1000,0,1.803821,20.000000
275,22.115305,Series RC,1.698567,,4.51451286539e-07,-352.540679,-89.723945,100.020980,25000,0.002224,25.000000,0,352.544769,0.784204,100.000000,-169.702972,1,1000,0,1.698567,20.000000
276,22.209068,Series RC,2.026621,,4.51491307746e-07,-352.509429,-89.670593,-30.570859,25000,0.002225,25.000000,0,352.515258,0.784211,100.000000,59.758529,1,1000,0,2.026621,20.000000
277,22.283625,Series RC,1.179603,,4.51940273076e-07,-352.159240,-89.808082,-106.452789,25000,0.002226,25.000000,0,352.161224,0.783936,100.000000,-16.260869,1,1000,0,1.179603,20.000000
278,22.365580,Series RC,1.605940,,4.51876443594e-07,-352.208984,-89.738754,97.764854,25000,0.002226,25.000000,0,352.212646,0.784072,100.000000,-171.973907,1,1000,0,1.605940,20.000000
279,22.443768,Series RC,1.947761,,4.51516284574e-07,-352.489929,-89.683403,99.160316,25000,0.002225,25.000000,0,352.495300,0.784229,100.000000,-170.523071,1,1000,0,1.947761,20.000000
280,22.526664,Series RC,1.399802,,4.51572113293e-07,-352.446350,-89.772438,144.929534,25000,0.002225,25.000000,0,352.449127,0.784289,100.000000,-124.842903,1,1000,0,1.399802,20.000000
281,22.599414,Series RC,1.597305,,4.51991231296e-07,-352.119537,-89.740089,97.398231,25000,0.002227,25.000000,0,352.123168,0.784068,100.000000,-172.341857,1,1000,0,1.597305,20.000000
282,22.692582,Series RC,1.287452,,4.52161543304e-07,-351.986907,-89.790428,8.441591,25000,0.002227,25.000000,0,351.989257,0.784003,100.000000,98.651153,1,1000,0,1.287452,20.000000
283,22.765379,Series RC,1.768303,,4.51737843647e-07,-352.317047,-89.712425,69.324630,25000,0.002225,25.000000,0,352.321472,0.784077,100.000000,159.612213,1,1000,0,1.768303,20.000000
284,22.853902,Series RC,1.654751,,4.51687295066e-07,-352.356475,-89.730918,-3.823116,25000,0.002225,25.000000,0,352.360351,0.783985,100.000000,86.445960,1,1000,0,1.654751,20.000000
285,22.926593,Series RC,1.558551,,4.52152368894e-07,-351.994049,-89.746307,-167.915924,25000,0.002229,25.000000,0,351.997497,0.784608,100.000000,-77.662216,1,1000,0,1.558551,20.000000
286,23.016710,Series RC,1.545253,,4.52409047249e-07,-351.794342,-89.748329,65.936775,25000,0.002230,25.000000,0,351.797729,0.784342,100.000000,156.188446,1,1000,0,1.545253,20.000000
287,23.092652,Series RC,1.220912,,4.5190949168e-07,-352.183227,-89.801368,121.202957,25000,0.002227,25.000000,0,352.185333,0.784431,100.000000,-148.598419,1,1000,0,1.220912,20.000000
288,23.176728,Series RC,1.118852,,4.52366116783e-07,-351.827728,-89.817794,93.687744,25000,0.002229,25.000000,0,351.829498,0.784300,100.000000,-176.130035,1,1000,0,1.118852,20.000000
289,23.251367,Series RC,1.290156,,4.52008272128e-07,-352.106262,-89.790061,119.614562,25000,0.002228,25.000000,0,352.108612,0.784602,100.000000,-150.175491,1,1000,0,1.290156,20.000000
290,23.334730,Series RC,1.685606,,4.51748683552e-07,-352.308593,-89.725868,-14.473225,25000,0.002227,25.000000,0,352.312622,0.784629,100.000000,75.800918,1,1000,0,1.685606,20.000000
291,23.413613,Series RC,1.703982,,4.51709164131e-07,-352.339416,-89.722908,114.948059,25000,0.002227,25.000000,0,352.343536,0.784653,100.000000,-154.774841,1,1000,0,1.703982,20.000000
292,23.494912,Series RC,1.425947,,4.52286791572e-07,-351.889434,-89.767822,94.665290,25000,0.002228,25.000000,0,351.892303,0.784089,100.000000,-175.102554,1,1000,0,1.425947,20.000000
293,23.576393,Series RC,1.346359,,4.52163817053e-07,-351.985137,-89.780838,-170.482345,25000,0.002229,25.000000,0,351.987701,0.784571,100.000000,-80.263175,1,1000,0,1.346359,20.000000
294,23.650631,Series RC,1.543318,,4.51599212089e-07,-352.425201,-89.749099,56.930412,25000,0.002227,25.000000,0,352.428588,0.784768,100.000000,147.181335,1,1000,0,1.543318,20.000000
295,23.736324,Series RC,1.291634,,4.51902168771e-07,-352.188934,-89.789863,106.608268,25000,0.002227,25.000000,0,352.191314,0.784438,100.000000,-163.181610,1,1000,0,1.291634,20.000000
296,23.808852,Series RC,1.467267,,4.52196278923e-07,-351.959869,-89.761138,-7.587508,25000,0.002228,25.000000,0,351.962921,0.784223,100.000000,82.651344,1,1000,0,1.467267,20.000000
297,23.902388,Series RC,2.058065,,4.51765588124e-07,-352.295410,-89.665283,155.850585,25000,0.002227,25.000000,0,352.301422,0.784575,100.000000,-113.814697,1,1000,0,2.058065,20.000000
298,23.975163,Series RC,1.391390,,4.51711315385e-07,-352.337738,-89.773742,19.860841,25000,0.002226,25.000000,0,352.340484,0.784385,100.000000,110.087120,1,1000,0,1.391390,20.000000
299,24.064465,Series RC,1.334906,,4.51835923079e-07,-352.240570,-89.782859,-95.414237,25000,0.002227,25.000000,0,352.243103,0.784345,100.000000,-5.197099,1,1000,0,1.334906,20.000000
300,24.137532,Series RC,1.274925,,4.51693397014e-07,-352.351715,-89.792686,149.720779,25000,0.002226,25.000000,0,352.354034,0.784314,100.000000,-120.071891,1,1000,0,1.274925,20.000000
301,24.222616,Series RC,1.984449,,4.51792671671e-07,-352.274291,-89.677238,40.813365,25000,0.002227,25.000000,0,352.279876,0.784590,100.000000,131.136138,1,1000,0,1.984449,20.000000
302,24.295451,Series RC,1.506932,,4.51801712212e-07,-352.267242,-89.754898,99.955825,25000,0.002228,25.000000,0,352.270477,0.784778,100.000000,-169.799072,1,1000,0,1.506932,20.000000
303,24.385582,Series RC,1.465333,,4.52016343062e-07,-352.099975,-89.761550,3.940303,25000,0.002228,25.000000,0,352.103027,0.784391,100.000000,94.178749,1,1000,0,1.465333,20.000000
304,24.458066,Series RC,1.389895,,4.52087970956e-07,-352.044189,-89.773788,51.650741,25000,0.002228,25.000000,0,352.046936,0.784255,100.000000,141.876968,1,1000,0,1.389895,20.000000
305,24.545806,Series RC,2.131257,,4.51830365e-07,-352.244903,-89.653335,-131.639282,25000,0.002227,25.000000,0,352.251342,0.784574,100.000000,-41.292613,1,1000,0,2.131257,20.000000
306,24.622486,Series RC,1.404392,,4.5204145762e-07,-352.080413,-89.771461,138.127044,25000,0.002228,25.000000,0,352.083221,0.784291,100.000000,-131.644424,1,1000,0,1.404392,20.000000
307,24.702818,Series RC,1.374646,,4.52134258812e-07,-352.008148,-89.776245,22.694538,25000,0.002228,25.000000,0,352.010833,0.784315,100.000000,112.918273,1,1000,0,1.374646,20.000000
308,24.783479,Series RC,1.320271,,4.52217138532e-07,-351.943634,-89.785057,137.938018,25000,0.002229,25.000000,0,351.946105,0.784346,100.000000,-131.847045,1,1000,0,1.320271,20.000000
309,24.857836,Series RC,1.135482,,4.51722819429e-07,-352.328765,-89.815345,20.137037,25000,0.002226,25.000000,0,352.330596,0.784316,100.000000,110.321685,1,1000,0,1.135482,20.000000
310,24.933163,Series RC,1.800594,,4.52003219435e-07,-352.110198,-89.707008,141.332138,25000,0.002228,25.000000,0,352.114807,0.784413,100.000000,-128.374893,1,1000,0,1.800594,20.000000
311,25.010683,Series RC,1.258183,,4.5203416895e-07,-352.086090,-89.795249,139.265792,25000,0.002227,25.000000,0,352.088348,0.784185,100.000000,-130.529464,1,1000,0,1.258183,20.000000
312,25.108443,Series RC,1.772045,,4.51961735401e-07,-352.142517,-89.711677,98.045944,25000,0.002227,25.000000,0,352.146972,0.784363,100.000000,-171.665740,1,1000,0,1.772045,20.000000
313,25.181255,Series RC,1.433488,,4.51786956912e-07,-352.278747,-89.766853,2.041295,25000,0.002227,25.000000,0,352.281646,0.784477,100.000000,92.274436,1,1000,0,1.433488,20.000000
314,25.272708,Series RC,1.071513,,4.52130496711e-07,-352.011077,-89.825592,-64.847396,25000,0.002228,25.000000,0,352.012695,0.784379,100.000000,25.327011,1,1000,0,1.071513,20.000000
315,25.349067,Series RC,1.478359,,4.51601480186e-07,-352.423431,-89.759658,102.467491,25000,0.002226,25.000000,0,352.426544,0.784510,100.000000,-167.292160,1,1000,0,1.478359,20.000000
316,25.430809,Series RC,1.382514,,4.51921552478e-07,-352.173828,-89.775070,-126.422775,25000,0.002227,25.000000,0,352.176544,0.784464,100.000000,-36.197849,1,1000,0,1.382514,20.000000
317,25.508490,Series RC,1.595749,,4.51623458844e-07,-352.406280,-89.740554,128.429077,25000,0.002226,25.000000,0,352.409881,0.784436,100.000000,-141.311462,1,1000,0,1.595749,20.000000
318,25.590984,Series RC,2.328287,,4.51732287981e-07,-352.321380,-89.621368,12.146705,25000,0.002226,25.000000,0,352.329071,0.784275,100.000000,102.525337,1,1000,0,2.328287,20.000000
319,25.664354,Series RC,1.488128,,4.51518278997e-07,-352.488372,-89.758110,-145.078918,25000,0.002225,25.000000,0,352.491516,0.784341,100.000000,-54.837017,1,1000,0,1.488128,20.000000
320,25.752478,Series RC,1.280045,,4.51872920564e-07,-352.211730,-89.791770,-38.861354,25000,0.002227,25.000000,0,352.214050,0.784502,100.000000,51.346897,1,1000,0,1.280045,20.000000
321,25.825197,Series RC,1.310166,,4.52258472838e-07,-351.911468,-89.786689,6.715239,25000,0.002229,25.000000,0,351.913909,0.784327,100.000000,96.928535,1,1000,0,1.310166,20.000000
322,25.918770,Series RC,1.319869,,4.51866224904e-07,-352.216949,-89.785293,-97.369506,25000,0.002227,25.000000,0,352.219421,0.784512,100.000000,-7.154806,1,1000,0,1.319869,20.000000
323,25.991899,Series RC,1.295577,,4.52167031172e-07,-351.982635,-89.789108,109.589981,25000,0.002228,25.000000,0,351.985015,0.784131,100.000000,-160.199127,1,1000,0,1.295577,20.000000
324,26.081848,Series RC,1.219648,,4.52191220741e-07,-351.963806,-89.801452,150.286651,25000,0.002228,25.000000,0,351.965911,0.784338,100.000000,-119.514808,1,1000,0,1.219648,20.000000
325,26.154627,Series RC,1.178763,,4.5184383136e-07,-352.234405,-89.808258,134.056915,25000,0.002227,25.000000,0,352.236389,0.784515,100.000000,-135.751327,1,1000,0,1.178763,20.000000
326,26.242384,Series RC,1.175375,,4.52145469705e-07,-351.999420,-89.808685,50.513366,25000,0.002228,25.000000,0,352.001373,0.784246,100.000000,140.704696,1,1000,0,1.175375,20.000000
327,26.315269,Series RC,1.268447,,4.52175538144e-07,-351.976013,-89.793518,-36.141139,25000,0.002228,25.000000,0,351.978302,0.784196,100.000000,54.065334,1,1000,0,1.268447,20.000000
328,26.407049,Series RC,1.387497,,4.51829895526e-07,-352.245269,-89.774314,-66.988121,25000,0.002227,25.000000,0,352.247985,0.784391,100.000000,23.237577,1,1000,0,1.387497,20.000000
329,26.483599,Series RC,1.098864,,4.51927114084e-07,-352.169494,-89.821220,-138.221923,25000,0.002227,25.000000,0,352.171203,0.784297,100.000000,-48.043125,1,1000,0,1.098864,20.000000
330,26.565870,Series RC,1.170926,,4.52113720224e-07,-352.024139,-89.809417,79.240821,25000,0.002228,25.000000,0,352.026092,0.784215,100.000000,169.431396,1,1000,0,1.170926,20.000000
331,26.645572,Series RC,1.303961,,4.51937060897e-07,-352.161743,-89.787841,150.081558,25000,0.002227,25.000000,0,352.164154,0.784289,100.000000,-119.706291,1,1000,0,1.303961,20.000000
332,26.726861,Series RC,1.288396,,4.51889364837e-07,-352.198913,-89.790397,47.011730,25000,0.002227,25.000000,0,352.201263,0.784432,100.000000,137.221313,1,1000,0,1.288396,20.000000
333,26.801787,Series RC,1.634902,,4.51855928422e-07,-352.224975,-89.734046,169.611740,25000,0.002226,25.000000,0,352.228759,0.784195,100.000000,-100.122329,1,1000,0,1.634902,20.000000
334,26.890499,Series RC,1.542060,,4.51844613865e-07,-352.233795,-89.749160,111.742118,25000,0.002226,25.000000,0,352.237182,0.784231,100.000000,-158.007034,1,1000,0,1.542060,20.000000
335,26.963862,Series RC,1.507519,,4.51650798353e-07,-352.384948,-89.754882,14.269313,25000,0.002226,25.000000,0,352.388183,0.784497,100.000000,104.514427,1,1000,0,1.507519,20.000000
336,27.047022,Series RC,1.249663,,4.51957858094e-07,-352.145538,-89.796676,132.447219,25000,0.002228,25.000000,0,352.147766,0.784499,100.000000,-137.349456,1,1000,0,1.249663,20.000000
337,27.126971,Series RC,1.399162,,4.52131083693e-07,-352.010620,-89.772262,-155.263473,25000,0.002229,25.000000,0,352.013397,0.784479,100.000000,-65.035736,1,1000,0,1.399162,20.000000
338,27.207816,Series RC,1.488009,,4.51860235029e-07,-352.221618,-89.757942,-176.395629,25000,0.002226,25.000000,0,352.224761,0.784226,100.000000,-86.153564,1,1000,0,1.488009,20.000000
339,27.285918,Series RC,1.314500,,4.51950848051e-07,-352.151000,-89.786125,124.346786,25000,0.002227,25.000000,0,352.153442,0.784138,100.000000,-145.439361,1,1000,0,1.314500,20.000000
340,27.366545,Series RC,1.409204,,4.52167384445e-07,-351.982360,-89.770614,166.905700,25000,0.002227,25.000000,0,351.985198,0.784023,100.000000,-102.864921,1,1000,0,1.409204,20.000000
341,27.445486,Series RC,1.473625,,4.5179040037e-07,-352.276062,-89.760322,19.659742,25000,0.002226,25.000000,0,352.279144,0.784213,100.000000,109.899421,1,1000,0,1.473625,20.000000
342,27.521796,Series RC,1.172845,,4.5195613444e-07,-352.146881,-89.809165,7.710766,25000,0.002227,25.000000,0,352.148834,0.784266,100.000000,97.901588,1,1000,0,1.172845,20.000000
343,27.595577,Series RC,1.495212,,4.52069042941e-07,-352.058929,-89.756660,74.964523,25000,0.002228,25.000000,0,352.062103,0.784268,100.000000,165.207855,1,1000,0,1.495212,20.000000
344,27.690186,Series RC,1.911271,,4.51857416546e-07,-352.223815,-89.689094,26.928897,25000,0.002227,25.000000,0,352.229003,0.784414,100.000000,117.239807,1,1000,0,1.911271,20.000000
345,27.764161,Series RC,1.946585,,4.51808444438e-07,-352.261993,-89.683387,-103.362564,25000,0.002227,25.000000,0,352.267364,0.784464,100.000000,-13.045949,1,1000,0,1.946585,20.000000
346,27.846737,Series RC,1.596423,,4.51884470048e-07,-352.202728,-89.740295,-125.640953,25000,0.002227,25.000000,0,352.206359,0.784270,100.000000,-35.381256,1,1000,0,1.596423,20.000000
347,27.925026,Series RC,1.447177,,4.51839956075e-07,-352.237426,-89.764602,92.778335,25000,0.002227,25.000000,0,352.240386,0.784286,100.000000,-176.986251,1,1000,0,1.447177,20.000000
348,28.003111,Series RC,1.334435,,4.518817693e-07,-352.204833,-89.782920,-163.353393,25000,0.002227,25.000000,0,352.207366,0.784194,100.000000,-73.136283,1,1000,0,1.334435,20.000000
349,28.087728,Series RC,1.340707,,4.51918929562e-07,-352.175872,-89.781883,-127.847206,25000,0.002227,25.000000,0,352.178436,0.784398,100.000000,-37.629070,1,1000,0,1.340707,20.000000
350,28.166278,Series RC,1.647434,,4.51988842473e-07,-352.121398,-89.731933,87.738136,25000,0.002228,25.000000,0,352.125244,0.784430,100.000000,178.006195,1,1000,0,1.647434,20.000000
351,28.246971,Series RC,1.586784,,4.51855340872e-07,-352.225433,-89.741874,-69.649627,25000,0.002227,25.000000,0,352.229003,0.784420,100.000000,20.608497,1,1000,0,1.586784,20.000000
352,28.320373,Series RC,1.335376,,4.52046197885e-07,-352.076721,-89.782684,121.792968,25000,0.002228,25.000000,0,352.079254,0.784394,100.000000,-147.989700,1,1000,0,1.335376,20.000000
353,28.408306,Series RC,1.418431,,4.51767544996e-07,-352.293884,-89.769309,-54.022994,25000,0.002227,25.000000,0,352.296752,0.784484,100.000000,36.207683,1,1000,0,1.418431,20.000000
354,28.486733,Series RC,1.267577,,4.52186594345e-07,-351.967407,-89.793655,-62.533397,25000,0.002228,25.000000,0,351.969696,0.784212,100.000000,27.672952,1,1000,0,1.267577,20.000000
355,28.566463,Series RC,2.187058,,4.51649664054e-07,-352.385833,-89.644401,84.371444,25000,0.002226,25.000000,0,352.392608,0.784522,100.000000,174.727066,1,1000,0,2.187058,20.000000
356,28.639856,Series RC,1.297329,,4.52082955006e-07,-352.048095,-89.788856,109.451477,25000,0.002227,25.000000,0,352.050476,0.784183,100.000000,-160.337371,1,1000,0,1.297329,20.000000
357,28.730249,Series RC,1.161533,,4.52208786748e-07,-351.950134,-89.810905,122.113067,25000,0.002229,25.000000,0,351.952056,0.784397,100.000000,-147.697830,1,1000,0,1.161533,20.000000
358,28.803401,Series RC,1.613833,,4.52041222663e-07,-352.080596,-89.737373,-90.006088,25000,0.002227,25.000000,0,352.084289,0.784155,100.000000,0.256541,1,1000,0,1.613833,20.000000
359,28.886118,Series RC,1.500086,,4.51713233326e-07,-352.336242,-89.756057,-41.610637,25000,0.002227,25.000000,0,352.339447,0.784488,100.000000,48.633304,1,1000,0,1.500086,20.000000
360,28.959085,Series RC,1.682084,,4.51521445516e-07,-352.485900,-89.726577,-116.593124,25000,0.002225,25.000000,0,352.489929,0.784301,100.000000,-26.319711,1,1000,0,1.682084,20.000000
361,29.059518,Series RC,1.775146,,4.51535400759e-07,-352.475006,-89.711441,-158.819244,25000,0.002225,25.000000,0,352.479461,0.784433,100.000000,-68.530693,1,1000,0,1.775146,20.000000
362,29.132070,Series RC,1.396472,,4.52023708187e-07,-352.094238,-89.772750,-4.571103,25000,0.002227,25.000000,0,352.097015,0.784050,100.000000,85.656143,1,1000,0,1.396472,20.000000
363,29.220640,Series RC,1.330257,,4.51817565134e-07,-352.254882,-89.783630,-170.173248,25000,0.002227,25.000000,0,352.257385,0.784568,100.000000,-79.956878,1,1000,0,1.330257,20.000000
364,29.293022,Series RC,1.081194,,4.51732248234e-07,-352.321411,-89.824165,63.406330,25000,0.002227,25.000000,0,352.323059,0.784574,100.000000,153.582168,1,1000,0,1.081194,20.000000
365,29.389847,Series RC,1.670454,,4.51598117772e-07,-352.426055,-89.728424,172.999450,25000,0.002226,25.000000,0,352.430023,0.784386,100.000000,-96.728965,1,1000,0,1.670454,20.000000
366,29.462773,Series RC,1.305739,,4.51670238691e-07,-352.369781,-89.787681,117.811332,25000,0.002227,25.000000,0,352.372192,0.784614,100.000000,-151.976348,1,1000,0,1.305739,20.000000
367,29.548148,Series RC,1.118491,,4.51901386067e-07,-352.189544,-89.818038,91.023452,25000,0.002227,25.000000,0,352.191314,0.784457,100.000000,-178.794601,1,1000,0,1.118491,20.000000
368,29.620960,Series RC,1.802312,,4.5150917038e-07,-352.495483,-89.707046,-145.596969,25000,0.002225,25.000000,0,352.500091,0.784477,100.000000,-55.304035,1,1000,0,1.802312,20.000000
369,29.711942,Series RC,1.358739,,4.52205140327e-07,-351.952972,-89.778800,152.097595,25000,0.002228,25.000000,0,351.955596,0.784001,100.000000,-117.681213,1,1000,0,1.358739,20.000000
370,29.784765,Series RC,1.248138,,4.51901973737e-07,-352.189086,-89.796943,177.361511,25000,0.002227,25.000000,0,352.191284,0.784404,100.000000,-92.435440,1,1000,0,1.248138,20.000000
371,29.877866,Series RC,1.565240,,4.51820070152e-07,-352.252929,-89.745407,82.761337,25000,0.002226,25.000000,0,352.256408,0.784215,100.000000,173.015930,1,1000,0,1.565240,20.000000
372,29.952318,Series RC,1.170384,,4.52160954959e-07,-351.987365,-89.809486,122.532875,25000,0.002228,25.000000,0,351.989318,0.784169,100.000000,-147.276596,1,1000,0,1.170384,20.000000
373,30.037820,Series RC,1.474795,,4.5210082596e-07,-352.034179,-89.759963,-79.881454,25000,0.002228,25.000000,0,352.037261,0.784184,100.000000,10.358601,1,1000,0,1.474795,20.000000
374,30.111977,Series RC,1.996050,,4.51619313093e-07,-352.409515,-89.675476,98.254905,25000,0.002226,25.000000,0,352.415161,0.784588,100.000000,-171.420578,1,1000,0,1.996050,20.000000
375,30.197774,Series RC,1.850616,,4.51678219366e-07,-352.363555,-89.699081,155.532806,25000,0.002226,25.000000,0,352.368408,0.784259,100.000000,-114.166267,1,1000,0,1.850616,20.000000
376,30.273543,Series RC,1.825225,,4.51787035143e-07,-352.278686,-89.703140,83.478210,25000,0.002227,25.000000,0,352.283416,0.784366,100.000000,173.775085,1,1000,0,1.825225,20.000000
377,30.354160,Series RC,1.550959,,4.51674228993e-07,-352.366668,-89.747802,-0.080494,25000,0.002227,25.000000,0,352.370086,0.784621,100.000000,90.171707,1,1000,0,1.550959,20.000000
378,30.427592,Series RC,1.230141,,4.52004707246e-07,-352.109039,-89.799835,-155.496429,25000,0.002228,25.000000,0,352.111175,0.784462,100.000000,-65.296257,1,1000,0,1.230141,20.000000
379,30.515393,Series RC,1.503770,,4.51918851286e-07,-352.175933,-89.755348,9.440993,25000,0.002226,25.000000,0,352.179138,0.784046,100.000000,99.685646,1,1000,0,1.503770,20.000000
380,30.587745,Series RC,1.643589,,4.51799560097e-07,-352.268920,-89.732666,-60.554073,25000,0.002227,25.000000,0,352.272766,0.784388,100.000000,29.713256,1,1000,0,1.643589,20.000000
381,30.684494,Series RC,1.400658,,4.51756665717e-07,-352.302368,-89.772209,61.139450,25000,0.002227,25.000000,0,352.305145,0.784416,100.000000,151.367248,1,1000,0,1.400658,20.000000
382,30.757190,Series RC,1.370906,,4.51762223265e-07,-352.298034,-89.777046,-24.100481,25000,0.002226,25.000000,0,352.300720,0.784333,100.000000,66.122467,1,1000,0,1.370906,20.000000
383,30.843367,Series RC,1.322838,,4.51884509822e-07,-352.202697,-89.784805,-140.351486,25000,0.002227,25.000000,0,352.205169,0.784271,100.000000,-50.136299,1,1000,0,1.322838,20.000000
384,30.924800,Series RC,1.411639,,4.52113367035e-07,-352.024414,-89.770240,-63.562305,25000,0.002227,25.000000,0,352.027252,0.784095,100.000000,26.667469,1,1000,0,1.411639,20.000000
385,31.006593,Series RC,1.070862,,4.51873663398e-07,-352.211151,-89.825798,93.989997,25000,0.002227,25.000000,0,352.212768,0.784389,100.000000,-175.835784,1,1000,0,1.070862,20.000000
386,31.079990,Series RC,1.584077,,4.5181325934e-07,-352.258239,-89.742347,14.260986,25000,0.002227,25.000000,0,352.261810,0.784486,100.000000,104.518646,1,1000,0,1.584077,20.000000
387,31.167880,Series RC,1.376709,,4.51925234107e-07,-352.170959,-89.776016,146.742385,25000,0.002227,25.000000,0,352.173645,0.784416,100.000000,-123.033622,1,1000,0,1.376709,20.000000
388,31.240754,Series RC,2.261207,,4.51590374416e-07,-352.432098,-89.632392,113.116546,25000,0.002226,25.000000,0,352.439331,0.784592,100.000000,-156.515853,1,1000,0,2.261207,20.000000
389,31.327418,Series RC,1.468059,,4.51900798399e-07,-352.190002,-89.761169,60.696258,25000,0.002227,25.000000,0,352.193054,0.784379,100.000000,150.935104,1,1000,0,1.468059,20.000000
390,31.406153,Series RC,1.385693,,4.52034875081e-07,-352.085540,-89.774497,-48.254444,25000,0.002227,25.000000,0,352.088256,0.784184,100.000000,41.971054,1,1000,0,1.385693,20.000000
391,31.484614,Series RC,1.212587,,4.52039066982e-07,-352.082275,-89.802665,-149.666717,25000,0.002227,25.000000,0,352.084350,0.784194,100.000000,-59.469383,1,1000,0,1.212587,20.000000
392,31.566077,Series RC,1.227319,,4.51930874085e-07,-352.166564,-89.800315,22.198232,25000,0.002227,25.000000,0,352.168701,0.784258,100.000000,112.397911,1,1000,0,1.227319,20.000000
393,31.645016,Series RC,1.406529,,4.51651305906e-07,-352.384552,-89.771301,-169.298309,25000,0.002226,25.000000,0,352.387359,0.784502,100.000000,-79.069610,1,1000,0,1.406529,20.000000
