index,elapsed_s,model,series_r,series_l,series_c,voltage_phase_deg,impedance_mag_ohm,current_phase_deg,sample_rate_hz,shunt_resistance_ohm,shunt_range,captured_cycles,voltage_amplitude_v,phase_diff_deg,current_pga,voltage_pga,samples_per_period,impedance_real_ohm,impedance_imag_ohm,current_amplitude_a,dds_frequency_hz
386,22.362659,Series RL,0.265457,0.000110840706736,,175.526290,6.969385,-92.290817,250000,100.000000,0,20.000000,0.108174,87.817138,0,1,25.000000,0.265457,6.964327,0.015521,10000
387,22.419317,Series RL,0.278597,0.000110529017695,,-137.105529,6.950329,-44.808265,250000,100.000000,0,20.000000,0.107882,87.702743,0,1,25.000000,0.278597,6.944743,0.015522,10000
388,22.477629,Series RL,0.287061,0.000110709769964,,44.656799,6.962020,137.019912,250000,100.000000,0,20.000000,0.108029,87.636886,0,1,25.000000,0.287061,6.956100,0.015517,10000
389,22.536050,Series RL,0.277368,0.000110767686448,,70.781524,6.965264,163.063735,250000,100.000000,0,20.000000,0.108081,87.717781,0,1,25.000000,0.277368,6.959739,0.015517,10000
390,22.594810,Series RL,0.286969,0.000110262831053,,165.258300,6.933959,-102.369766,250000,100.000000,0,20.000000,0.107612,87.628074,0,1,25.000000,0.286969,6.928018,0.015519,10000
391,22.659094,Series RL,0.306163,0.00011060353404,,49.416282,6.956166,141.938873,250000,100.000000,0,20.000000,0.107933,87.477416,0,1,25.000000,0.306163,6.949425,0.015516,10000
392,22.716648,Series RL,0.293798,0.000111205458034,,-38.244804,6.993419,54.162940,250000,100.000000,0,20.000000,0.108515,87.592254,0,1,25.000000,0.293798,6.987245,0.015517,10000
393,22.776124,Series RL,0.284014,0.000110627359535,,178.826507,6.956723,-88.833702,250000,100.000000,0,20.000000,0.107963,87.660209,0,1,25.000000,0.284014,6.950922,0.015519,10000
394,22.832853,Series RL,0.264432,0.000110943329843,,53.335010,6.975789,145.507446,250000,100.000000,0,20.000000,0.108238,87.827560,0,1,25.000000,0.264432,6.970775,0.015516,10000
395,22.890925,Series RL,0.261304,0.000110560466712,,-156.638412,6.951632,-64.484222,250000,100.000000,0,20.000000,0.107913,87.845802,0,1,25.000000,0.261304,6.946719,0.015523,10000
396,22.951195,Series RL,0.278257,0.000110738417854,,88.706504,6.963462,-179.003372,250000,100.000000,0,20.000000,0.108054,87.709877,0,1,25.000000,0.278257,6.957900,0.015517,10000
397,23.013908,Series RL,0.278793,0.000111035830696,,-26.346357,6.982155,65.942031,250000,100.000000,0,20.000000,0.108350,87.711601,0,1,25.000000,0.278793,6.976587,0.015518,10000
398,23.072915,Series RL,0.293353,0.00011113722831,,18.927869,6.989117,111.333435,250000,100.000000,0,20.000000,0.108454,87.594421,0,1,25.000000,0.293353,6.982958,0.015518,10000
399,23.131075,Series RL,0.300563,0.000110234469642,,50.318538,6.932754,142.803329,250000,100.000000,0,20.000000,0.107584,87.515213,0,1,25.000000,0.300563,6.926236,0.015518,10000
400,23.189535,Series RL,0.289212,0.000110773909406,,-80.544670,6.966136,11.834760,250000,100.000000,0,20.000000,0.108114,87.620574,0,1,25.000000,0.289212,6.960130,0.015520,10000
401,23.246952,Series RL,0.265007,0.000110368064301,,166.639999,6.939692,-101.171493,250000,100.000000,0,20.000000,0.107718,87.811500,0,1,25.000000,0.265007,6.934630,0.015522,10000
402,23.305985,Series RL,0.240307,0.000111221278036,,-117.684913,6.992370,-25.715442,250000,100.000000,0,20.000000,0.108540,88.030525,0,1,25.000000,0.240307,6.988239,0.015523,10000
403,23.365332,Series RL,0.275368,0.000110701446161,,-56.577262,6.961026,35.689868,250000,100.000000,0,20.000000,0.108030,87.732864,0,1,25.000000,0.275368,6.955577,0.015519,10000
404,23.422127,Series RL,0.259310,0.000110994163932,,98.600738,6.978788,-169.269821,250000,100.000000,0,20.000000,0.108314,87.870574,0,1,25.000000,0.259310,6.973969,0.015520,10000
405,23.480343,Series RL,0.266292,0.000111057157458,,69.520614,6.983006,161.706085,250000,100.000000,0,20.000000,0.108359,87.814537,0,1,25.000000,0.266292,6.977927,0.015518,10000
406,23.538781,Series RL,0.275997,0.000110212729077,,108.827384,6.930367,-158.890258,250000,100.000000,0,20.000000,0.107548,87.717628,0,1,25.000000,0.275997,6.924870,0.015518,10000
407,23.597446,Series RL,0.289757,0.000111003267595,,-81.294013,6.980557,11.084970,250000,100.000000,0,20.000000,0.108332,87.621017,0,1,25.000000,0.289757,6.974541,0.015519,10000
408,23.656437,Series RL,0.285134,0.000110346578384,,150.666763,6.939141,-116.978240,250000,100.000000,0,20.000000,0.107707,87.645011,0,1,25.000000,0.285134,6.933280,0.015522,10000
409,23.714669,Series RL,0.248076,0.000111060022247,,156.295028,6.982516,-111.668930,250000,100.000000,0,20.000000,0.108387,87.963958,0,1,25.000000,0.248076,6.978107,0.015523,10000
410,23.772541,Series RL,0.229972,0.000110940178575,,-133.783233,6.974370,-41.893619,250000,100.000000,0,20.000000,0.108245,88.110397,0,1,25.000000,0.229972,6.970577,0.015520,10000
411,23.830052,Series RL,0.280647,0.000110868463358,,133.949417,6.971722,-133.743530,250000,100.000000,0,20.000000,0.108204,87.692932,0,1,25.000000,0.280647,6.966071,0.015520,10000
412,23.887706,Series RL,0.254672,0.000110743144756,,-173.612182,6.962856,-81.516082,250000,100.000000,0,20.000000,0.108089,87.903892,0,1,25.000000,0.254672,6.958197,0.015524,10000
413,23.945995,Series RL,0.251673,0.000111287200013,,-16.814712,6.996908,75.246620,250000,100.000000,0,20.000000,0.108567,87.938667,0,1,25.000000,0.251673,6.992381,0.015516,10000
414,24.004873,Series RL,0.261494,0.000111079248165,,-30.079284,6.984212,62.066417,250000,100.000000,0,20.000000,0.108389,87.854293,0,1,25.000000,0.261494,6.979315,0.015519,10000
415,24.062225,Series RL,0.237145,0.000111217442402,,-61.641826,6.992021,30.301822,250000,100.000000,0,20.000000,0.108493,88.056358,0,1,25.000000,0.237145,6.987998,0.015517,10000
416,24.117841,Series RL,0.282585,0.000110752057433,,88.256942,6.964493,-179.417648,250000,100.000000,0,20.000000,0.108068,87.674575,0,1,25.000000,0.282585,6.958757,0.015517,10000
417,24.176484,Series RL,0.286006,0.000110330328664,,164.853118,6.938156,-102.784355,250000,100.000000,0,20.000000,0.107693,87.637474,0,1,25.000000,0.286006,6.932259,0.015522,10000
418,24.236132,Series RL,0.239806,0.000111201908879,,-89.830596,6.991137,2.135115,250000,100.000000,0,20.000000,0.108501,88.034286,0,1,25.000000,0.239806,6.987022,0.015520,10000
419,24.293828,Series RL,0.289154,0.000110288279928,,92.871803,6.935647,-174.738769,250000,100.000000,0,20.000000,0.107633,87.610588,0,1,25.000000,0.289154,6.929617,0.015519,10000
420,24.355148,Series RL,0.248844,0.000111147111832,,98.019584,6.988011,-169.939651,250000,100.000000,0,20.000000,0.108446,87.959251,0,1,25.000000,0.248844,6.983579,0.015519,10000
421,24.414095,Series RL,0.271427,0.000110320588382,,144.521713,6.936959,-123.235870,250000,100.000000,0,20.000000,0.107661,87.757568,0,1,25.000000,0.271427,6.931647,0.015520,10000
422,24.474064,Series RL,0.255424,0.000110461090366,,-48.932182,6.945174,43.175464,250000,100.000000,0,20.000000,0.107771,87.892341,0,1,25.000000,0.255424,6.940475,0.015517,10000
423,24.533450,Series RL,0.255340,0.000110861444625,,-130.250427,6.970308,-38.151054,250000,100.000000,0,20.000000,0.108197,87.900642,0,1,25.000000,0.255340,6.965630,0.015523,10000
424,24.592688,Series RL,0.273411,0.000110676570243,,-152.065414,6.959387,-59.813873,250000,100.000000,0,20.000000,0.108024,87.748458,0,1,25.000000,0.273411,6.954014,0.015522,10000
425,24.651712,Series RL,0.274365,0.000111019596892,,3.331452,6.980960,95.583869,250000,100.000000,0,20.000000,0.108324,87.747581,0,1,25.000000,0.274365,6.975567,0.015517,10000
426,24.709317,Series RL,0.298509,0.00011040151867,,35.373596,6.943152,127.837699,250000,100.000000,0,20.000000,0.107755,87.535896,0,1,25.000000,0.298509,6.936732,0.015520,10000
427,24.766320,Series RL,0.248419,0.000110717154754,,96.965835,6.960999,-170.988983,250000,100.000000,0,20.000000,0.108025,87.954833,0,1,25.000000,0.248419,6.956564,0.015519,10000
428,24.823385,Series RL,0.259065,0.00011104962943,,70.047462,6.982262,162.173828,250000,100.000000,0,20.000000,0.108343,87.873641,0,1,25.000000,0.259065,6.977454,0.015517,10000
429,24.882421,Series RL,0.245618,0.00011095354759,,-47.602684,6.975743,44.415142,250000,100.000000,0,20.000000,0.108237,87.982177,0,1,25.000000,0.245618,6.971417,0.015516,10000
430,24.941441,Series RL,0.251852,0.000111094256476,,97.864784,6.984800,-170.068832,250000,100.000000,0,20.000000,0.108421,87.933631,0,1,25.000000,0.251852,6.980258,0.015522,10000
431,25.000040,Series RL,0.242458,0.000110464432619,,167.930282,6.944919,-100.069007,250000,100.000000,0,20.000000,0.107799,87.999305,0,1,25.000000,0.242458,6.940685,0.015522,10000
432,25.057963,Series RL,0.300912,0.00011014055231,,108.004005,6.926875,-159.506225,250000,100.000000,0,20.000000,0.107512,87.510215,0,1,25.000000,0.300912,6.920335,0.015521,10000
433,25.116816,Series RL,0.255566,0.000110412834587,,-149.336761,6.942149,-57.227016,250000,100.000000,0,20.000000,0.107767,87.890251,0,1,25.000000,0.255566,6.937443,0.015524,10000
434,25.175500,Series RL,0.275682,0.000110598027279,,85.833953,6.954545,178.105804,250000,100.000000,0,20.000000,0.107927,87.728164,0,1,25.000000,0.275682,6.949079,0.015519,10000
435,25.232465,Series RL,0.296215,0.000110832160115,,105.966773,6.970087,-161.597534,250000,100.000000,0,20.000000,0.108149,87.564308,0,1,25.000000,0.296215,6.963790,0.015516,10000
436,25.290358,Series RL,0.269138,0.000110816738001,,-99.494682,6.968021,-7.281099,250000,100.000000,0,20.000000,0.108150,87.786415,0,1,25.000000,0.269138,6.962821,0.015521,10000
437,25.349208,Series RL,0.257223,0.000110428750081,,-172.865020,6.943209,-80.741912,250000,100.000000,0,20.000000,0.107774,87.876892,0,1,25.000000,0.257223,6.938443,0.015522,10000
438,25.404809,Series RL,0.261914,0.000111200444654,,-16.204225,6.991838,75.942573,250000,100.000000,0,20.000000,0.108490,87.853195,0,1,25.000000,0.261914,6.986930,0.015517,10000
439,25.463344,Series RL,0.268059,0.000110718396162,,9.337798,6.961804,101.544471,250000,100.000000,0,20.000000,0.108047,87.793319,0,1,25.000000,0.268059,6.956642,0.015520,10000
440,25.519560,Series RL,0.270632,0.00011009675287,,166.281753,6.922875,-101.477874,250000,100.000000,0,20.000000,0.107459,87.759590,0,1,25.000000,0.270632,6.917583,0.015522,10000
441,25.579671,Series RL,0.268148,0.000110164712031,,173.431381,6.927045,-94.350128,250000,100.000000,0,20.000000,0.107522,87.781509,0,1,25.000000,0.268148,6.921853,0.015522,10000
442,25.635748,Series RL,0.240356,0.000111290287619,,-60.957870,6.996705,31.010782,250000,100.000000,0,20.000000,0.108596,88.031341,0,1,25.000000,0.240356,6.992575,0.015521,10000
443,25.695478,Series RL,0.276285,0.000110824568425,,162.476547,6.968792,-105.251289,250000,100.000000,0,20.000000,0.108164,87.727844,0,1,25.000000,0.276285,6.963313,0.015521,10000
444,25.752823,Series RL,0.235681,0.000110953356605,,-90.939559,6.975388,0.996695,250000,100.000000,0,20.000000,0.108253,88.063751,0,1,25.000000,0.235681,6.971405,0.015519,10000
445,25.810909,Series RL,0.288731,0.000110928544349,,62.504035,6.975824,154.876205,250000,100.000000,0,20.000000,0.108256,87.627830,0,1,25.000000,0.288731,6.969846,0.015519,10000
446,25.867529,Series RL,0.260660,0.000111122458732,,12.413670,6.986894,104.551696,250000,100.000000,0,20.000000,0.108417,87.861968,0,1,25.000000,0.260660,6.982030,0.015517,10000
447,25.923985,Series RL,0.242091,0.000110983023086,,112.588356,6.977470,-155.423294,250000,100.000000,0,20.000000,0.108326,88.011657,0,1,25.000000,0.242091,6.973269,0.015525,10000
448,25.982328,Series RL,0.240950,0.00011066439489,,-76.834793,6.957422,15.149882,250000,100.000000,0,20.000000,0.107976,88.015335,0,1,25.000000,0.240950,6.953249,0.015520,10000
449,26.040010,Series RL,0.257726,0.000110893625754,,70.098030,6.972417,162.216369,250000,100.000000,0,20.000000,0.108229,87.881645,0,1,25.000000,0.257726,6.967652,0.015522,10000
450,26.099373,Series RL,0.264468,0.000110757755179,,28.180385,6.964139,120.356758,250000,100.000000,0,20.000000,0.108074,87.823623,0,1,25.000000,0.264468,6.959115,0.015519,10000
451,26.157323,Series RL,0.235239,0.000110988068298,,-132.817916,6.977552,-40.885910,250000,100.000000,0,20.000000,0.108311,88.067985,0,1,25.000000,0.235239,6.973586,0.015523,10000
452,26.216035,Series RL,0.277518,0.000110489069805,,88.327316,6.947777,-179.383468,250000,100.000000,0,20.000000,0.107813,87.710800,0,1,25.000000,0.277518,6.942233,0.015518,10000
453,26.275073,Series RL,0.278148,0.000110631242915,,45.834156,6.956729,138.125595,250000,100.000000,0,20.000000,0.107947,87.708557,0,1,25.000000,0.278148,6.951166,0.015517,10000
454,26.333054,Series RL,0.261529,0.000110544662626,,-114.802764,6.950648,-22.646419,250000,100.000000,0,20.000000,0.107884,87.843643,0,1,25.000000,0.261529,6.945726,0.015521,10000
455,26.391127,Series RL,0.247336,0.00011099088534,,171.230529,6.978148,-96.738258,250000,100.000000,0,20.000000,0.108337,87.968765,0,1,25.000000,0.247336,6.973763,0.015525,10000
456,26.451420,Series RL,0.278581,0.000110616139111,,89.019203,6.955798,-178.685501,250000,100.000000,0,20.000000,0.107954,87.704681,0,1,25.000000,0.278581,6.950217,0.015520,10000
457,26.511460,Series RL,0.277266,0.000110304513733,,101.772300,6.936181,-165.936721,250000,100.000000,0,20.000000,0.107647,87.709045,0,1,25.000000,0.277266,6.930637,0.015520,10000
458,26.571919,Series RL,0.240818,0.000110942661392,,170.715667,6.974892,-97.305709,250000,100.000000,0,20.000000,0.108272,88.021385,0,1,25.000000,0.240818,6.970733,0.015523,10000
459,26.631850,Series RL,0.273241,0.000110162881749,,87.119384,6.927129,179.380004,250000,100.000000,0,20.000000,0.107511,87.739379,0,1,25.000000,0.273241,6.921738,0.015520,10000
460,26.692330,Series RL,0.261384,0.000110284348801,,-172.352523,6.934298,-80.192283,250000,100.000000,0,20.000000,0.107630,87.839759,0,1,25.000000,0.261384,6.929370,0.015521,10000
461,26.751929,Series RL,0.267426,0.000110892113782,,69.333755,6.972687,161.531784,250000,100.000000,0,20.000000,0.108213,87.801971,0,1,25.000000,0.267426,6.967557,0.015520,10000
462,26.809955,Series RL,0.301702,0.00011089558336,,33.518508,6.974303,125.997848,250000,100.000000,0,20.000000,0.108215,87.520668,0,1,25.000000,0.301702,6.967775,0.015516,10000
463,26.869425,Series RL,0.242046,0.000110940831111,,170.320510,6.974819,-97.690773,250000,100.000000,0,20.000000,0.108280,88.011276,0,1,25.000000,0.242046,6.970618,0.015524,10000
464,26.929013,Series RL,0.249129,0.000110651009959,,81.347618,6.956870,173.399856,250000,100.000000,0,20.000000,0.107962,87.947769,0,1,25.000000,0.249129,6.952408,0.015519,10000
465,26.987431,Series RL,0.284699,0.000110957319563,,61.987079,6.977465,154.325546,250000,100.000000,0,20.000000,0.108277,87.661529,0,1,25.000000,0.284699,6.971654,0.015518,10000
466,27.045884,Series RL,0.269238,0.000110096721039,,137.667098,6.922818,-130.103988,250000,100.000000,0,20.000000,0.107458,87.771118,0,1,25.000000,0.269238,6.917581,0.015522,10000
467,27.105453,Series RL,0.277024,0.000110654049819,,-41.208103,6.958116,51.073623,250000,100.000000,0,20.000000,0.107983,87.718276,0,1,25.000000,0.277024,6.952599,0.015519,10000
468,27.165704,Series RL,0.242916,0.000110490311213,,-177.432449,6.946559,-85.428436,250000,100.000000,0,20.000000,0.107818,87.995994,0,1,25.000000,0.242916,6.942311,0.015521,10000
469,27.225247,Series RL,0.295448,0.000110687058554,,20.296632,6.960946,112.729194,250000,100.000000,0,20.000000,0.108009,87.567428,0,1,25.000000,0.295448,6.954673,0.015516,10000
470,27.282436,Series RL,0.252115,0.000110656357565,,-173.782714,6.957314,-81.706001,250000,100.000000,0,20.000000,0.108008,87.923294,0,1,25.000000,0.252115,6.952744,0.015524,10000
471,27.342676,Series RL,0.260738,0.000110706777851,,146.591613,6.960797,-121.261695,250000,100.000000,0,20.000000,0.108036,87.853302,0,1,25.000000,0.260738,6.955912,0.015521,10000
472,27.399624,Series RL,0.261588,0.000110815369269,,-72.648750,6.967648,19.502828,250000,100.000000,0,20.000000,0.108135,87.848426,0,1,25.000000,0.261588,6.962735,0.015520,10000
473,27.459068,Series RL,0.267108,0.000110174818369,,101.615745,6.927639,-166.174560,250000,100.000000,0,20.000000,0.107519,87.790306,0,1,25.000000,0.267108,6.922488,0.015520,10000
474,27.519773,Series RL,0.257227,0.000110510237412,,-128.969329,6.948327,-36.847763,250000,100.000000,0,20.000000,0.107856,87.878425,0,1,25.000000,0.257227,6.943563,0.015523,10000
475,27.577478,Series RL,0.285610,0.00011044754628,,-123.375556,6.945498,-31.018800,250000,100.000000,0,20.000000,0.107814,87.643234,0,1,25.000000,0.285610,6.939624,0.015523,10000
476,27.637376,Series RL,0.261498,0.000110606096434,,-72.225502,6.954504,19.929397,250000,100.000000,0,20.000000,0.107936,87.845092,0,1,25.000000,0.261498,6.949586,0.015520,10000
477,27.696170,Series RL,0.242116,0.000111176300849,,-74.583587,6.989608,17.401500,250000,100.000000,0,20.000000,0.108476,88.014907,0,1,25.000000,0.242116,6.985413,0.015520,10000
478,27.754450,Series RL,0.264769,0.000110398080924,,-92.734436,6.941567,-0.548497,250000,100.000000,0,20.000000,0.107741,87.814056,0,1,25.000000,0.264769,6.936516,0.015521,10000
479,27.812364,Series RL,0.265246,0.000110833990397,,-154.893676,6.968955,-62.712402,250000,100.000000,0,20.000000,0.108184,87.818733,0,1,25.000000,0.265246,6.963905,0.015524,10000
480,27.870230,Series RL,0.255084,0.000110433779377,,-129.317169,6.943447,-37.211803,250000,100.000000,0,20.000000,0.107770,87.894622,0,1,25.000000,0.255084,6.938759,0.015521,10000
481,27.929386,Series RL,0.265230,0.000110779495745,,113.934867,6.965533,-153.882904,250000,100.000000,0,20.000000,0.108140,87.817787,0,1,25.000000,0.265230,6.960481,0.015525,10000
482,27.989264,Series RL,0.290878,0.000110319203734,,-50.323410,6.937661,42.079559,250000,100.000000,0,20.000000,0.107669,87.597023,0,1,25.000000,0.290878,6.931560,0.015520,10000
483,28.048733,Series RL,0.268815,0.00011012027597,,-121.903739,6.924281,-29.678838,250000,100.000000,0,20.000000,0.107478,87.775108,0,1,25.000000,0.268815,6.919061,0.015522,10000
484,28.108691,Series RL,0.218816,0.000110606016857,,140.048385,6.953025,-128.148193,250000,100.000000,0,20.000000,0.107940,88.196571,0,1,25.000000,0.218816,6.949581,0.015524,10000
485,28.169033,Series RL,0.256414,0.000111193410005,,-30.797117,6.991192,61.304779,250000,100.000000,0,20.000000,0.108494,87.898101,0,1,25.000000,0.256414,6.986488,0.015519,10000
486,28.228319,Series RL,0.252553,0.000110998063228,,98.181945,6.978785,-169.744155,250000,100.000000,0,20.000000,0.108320,87.926086,0,1,25.000000,0.252553,6.974214,0.015521,10000
487,28.286383,Series RL,0.269532,0.000110416988531,,72.584556,6.942937,164.809402,250000,100.000000,0,20.000000,0.107741,87.775154,0,1,25.000000,0.269532,6.937704,0.015518,10000
488,28.345214,Series RL,0.288571,0.000110637720521,,-51.343242,6.957560,41.033832,250000,100.000000,0,20.000000,0.107981,87.622924,0,1,25.000000,0.288571,6.951573,0.015520,10000
489,28.402811,Series RL,0.257933,0.000110920777588,,69.057876,6.974130,161.177398,250000,100.000000,0,20.000000,0.108261,87.880470,0,1,25.000000,0.257933,6.969358,0.015523,10000
490,28.464265,Series RL,0.251796,0.000110688968413,,53.014038,6.959350,145.087509,250000,100.000000,0,20.000000,0.107990,87.926528,0,1,25.000000,0.251796,6.954793,0.015517,10000
491,28.525808,Series RL,0.259183,0.000110928528433,,-111.758811,6.974662,-19.629169,250000,100.000000,0,20.000000,0.108251,87.870361,0,1,25.000000,0.259183,6.969845,0.015521,10000
492,28.589023,Series RL,0.269392,0.000110624685732,,-14.379944,6.955972,77.839576,250000,100.000000,0,20.000000,0.107930,87.780487,0,1,25.000000,0.269392,6.950754,0.015516,10000
493,28.651771,Series RL,0.265272,0.000110536402485,,117.706436,6.950271,-150.106216,250000,100.000000,0,20.000000,0.107860,87.812652,0,1,25.000000,0.265272,6.945207,0.015519,10000
494,28.712059,Series RL,0.265876,0.000110672495876,,-56.144042,6.958839,36.045585,250000,100.000000,0,20.000000,0.108001,87.810363,0,1,25.000000,0.265876,6.953758,0.015520,10000
495,28.770754,Series RL,0.257521,0.000110460405999,,-156.727050,6.945208,-64.602088,250000,100.000000,0,20.000000,0.107808,87.875045,0,1,25.000000,0.257521,6.940432,0.015523,10000
496,28.830188,Series RL,0.257441,0.000110261796546,,158.602111,6.932734,-109.269767,250000,100.000000,0,20.000000,0.107611,87.871887,0,1,25.000000,0.257441,6.927953,0.015522,10000
497,28.889933,Series RL,0.277556,0.00011075616363,,16.159898,6.964548,108.443893,250000,100.000000,0,20.000000,0.108066,87.716003,0,1,25.000000,0.277556,6.959015,0.015517,10000
498,28.950452,Series RL,0.267741,0.000110209354992,,116.118537,6.929832,-151.667221,250000,100.000000,0,20.000000,0.107551,87.785774,0,1,25.000000,0.267741,6.924658,0.015520,10000
499,29.013234,Series RL,0.236005,0.000111052955768,,-117.721916,6.981653,-25.784736,250000,100.000000,0,20.000000,0.108370,88.062828,0,1,25.000000,0.236005,6.977663,0.015522,10000
500,29.071718,Series RL,0.247834,0.000110290874154,,124.692428,6.934211,-143.259338,250000,100.000000,0,20.000000,0.107635,87.951774,0,1,25.000000,0.247834,6.929780,0.015522,10000
501,29.131394,Series RL,0.254381,0.000110680676441,,70.649398,6.958923,162.744293,250000,100.000000,0,20.000000,0.108003,87.905105,0,1,25.000000,0.254381,6.954272,0.015520,10000
502,29.190815,Series RL,0.253564,0.000110983564213,,-1.869455,6.977911,90.213027,250000,100.000000,0,20.000000,0.108292,87.917510,0,1,25.000000,0.253564,6.973303,0.015519,10000
503,29.250759,Series RL,0.297819,0.000110483897269,,35.279140,6.948294,127.735717,250000,100.000000,0,20.000000,0.107823,87.543426,0,1,25.000000,0.297819,6.941908,0.015518,10000
504,29.309630,Series RL,0.259035,0.000110518020089,,-156.175018,6.948882,-64.038688,250000,100.000000,0,20.000000,0.107874,87.863677,0,1,25.000000,0.259035,6.944052,0.015524,10000
505,29.368684,Series RL,0.264813,0.000110284794435,,114.870063,6.934456,-152.941360,250000,100.000000,0,20.000000,0.107629,87.811454,0,1,25.000000,0.264813,6.929398,0.015521,10000
506,29.427717,Series RL,0.240381,0.000110829056594,,39.248184,6.967743,131.225234,250000,100.000000,0,20.000000,0.108112,88.022949,0,1,25.000000,0.240381,6.963595,0.015516,10000
507,29.487143,Series RL,0.271596,0.000110434750222,,73.457870,6.944133,165.699371,250000,100.000000,0,20.000000,0.107768,87.758491,0,1,25.000000,0.271596,6.938820,0.015519,10000
508,29.546964,Series RL,0.256308,0.00011044659135,,175.129394,6.944296,-92.755386,250000,100.000000,0,20.000000,0.107792,87.884773,0,1,25.000000,0.256308,6.939564,0.015522,10000
509,29.606730,Series RL,0.282429,0.00011036803247,,-79.275100,6.940376,13.057114,250000,100.000000,0,20.000000,0.107716,87.667785,0,1,25.000000,0.282429,6.934628,0.015520,10000
510,29.669123,Series RL,0.242284,0.000110790938985,,126.972038,6.965415,-141.034561,250000,100.000000,0,20.000000,0.108119,88.006629,0,1,25.000000,0.242284,6.961200,0.015522,10000
511,29.729535,Series RL,0.269567,0.000110155735692,,137.544708,6.926537,-130.224868,250000,100.000000,0,20.000000,0.107516,87.769599,0,1,25.000000,0.269567,6.921289,0.015522,10000
512,29.788778,Series RL,0.278943,0.000110005111454,,137.375946,6.917451,-130.313003,250000,100.000000,0,20.000000,0.107375,87.688941,0,1,25.000000,0.278943,6.911825,0.015522,10000
513,29.848891,Series RL,0.261359,0.00011039894036,,-56.296417,6.941492,35.861389,250000,100.000000,0,20.000000,0.107730,87.842201,0,1,25.000000,0.261359,6.936570,0.015520,10000
514,29.908600,Series RL,0.299099,0.000110192898371,,7.364358,6.930082,99.837989,250000,100.000000,0,20.000000,0.107554,87.526374,0,1,25.000000,0.299099,6.923624,0.015520,10000
515,29.970329,Series RL,0.279865,0.000110208845696,,-6.017435,6.930279,86.296966,250000,100.000000,0,20.000000,0.107553,87.685600,0,1,25.000000,0.279865,6.924626,0.015519,10000
516,30.031129,Series RL,0.260718,0.000110720799402,,127.805427,6.961677,-140.048324,250000,100.000000,0,20.000000,0.108052,87.853736,0,1,25.000000,0.260718,6.956793,0.015521,10000
517,30.093290,Series RL,0.256070,0.00011006213667,,124.008422,6.920147,-143.870941,250000,100.000000,0,20.000000,0.107412,87.879364,0,1,25.000000,0.256070,6.915408,0.015522,10000
518,30.154233,Series RL,0.263236,0.000110971150127,,-2.511754,6.977490,89.650329,250000,100.000000,0,20.000000,0.108265,87.837913,0,1,25.000000,0.263236,6.972523,0.015516,10000
519,30.214715,Series RL,0.236044,0.000110514661919,,140.058395,6.947852,-127.994689,250000,100.000000,0,20.000000,0.107839,88.053070,0,1,25.000000,0.236044,6.943841,0.015521,10000
520,30.274304,Series RL,0.270219,0.000110216755697,,58.096904,6.930393,150.331466,250000,100.000000,0,20.000000,0.107545,87.765441,0,1,25.000000,0.270219,6.925123,0.015518,10000
521,30.333959,Series RL,0.287113,0.000111052621543,,-10.354757,6.983546,82.001495,250000,100.000000,0,20.000000,0.108377,87.643753,0,1,25.000000,0.287113,6.977642,0.015519,10000
522,30.394598,Series RL,0.243004,0.000110999368299,,-118.279533,6.978528,-26.283987,250000,100.000000,0,20.000000,0.108329,88.004455,0,1,25.000000,0.243004,6.974296,0.015523,10000
523,30.456615,Series RL,0.299712,0.000110169789073,,35.462612,6.928657,127.941833,250000,100.000000,0,20.000000,0.107526,87.520782,0,1,25.000000,0.299712,6.922172,0.015519,10000
524,30.517838,Series RL,0.259564,0.000110567628684,,9.520117,6.952016,101.659835,250000,100.000000,0,20.000000,0.107877,87.860275,0,1,25.000000,0.259564,6.947169,0.015517,10000
525,30.579153,Series RL,0.279438,0.000110734773206,,104.104797,6.963280,-163.595291,250000,100.000000,0,20.000000,0.108090,87.700096,0,1,25.000000,0.279438,6.957671,0.015523,10000
526,30.640292,Series RL,0.229246,0.000111066913656,,-146.368881,6.982305,-54.487388,250000,100.000000,0,20.000000,0.108393,88.118507,0,1,25.000000,0.229246,6.978540,0.015524,10000
527,30.701205,Series RL,0.272552,0.000110399433741,,-12.623609,6.941953,79.626487,250000,100.000000,0,20.000000,0.107718,87.749893,0,1,25.000000,0.272552,6.936601,0.015517,10000
528,30.762868,Series RL,0.253763,0.000110999861679,,39.724193,6.978942,131.807998,250000,100.000000,0,20.000000,0.108285,87.916191,0,1,25.000000,0.253763,6.974327,0.015516,10000
529,30.823940,Series RL,0.243687,0.000110763261941,,-116.154602,6.963726,-24.149196,250000,100.000000,0,20.000000,0.108109,87.994590,0,1,25.000000,0.243687,6.959461,0.015525,10000
530,30.883668,Series RL,0.276922,0.000110130987098,,122.085807,6.925272,-145.622497,250000,100.000000,0,20.000000,0.107503,87.708290,0,1,25.000000,0.276922,6.919734,0.015523,10000
531,30.942217,Series RL,0.259718,0.000110698533625,,-101.479835,6.960242,-9.341367,250000,100.000000,0,20.000000,0.108042,87.861541,0,1,25.000000,0.259718,6.955394,0.015523,10000
532,31.002830,Series RL,0.286713,0.000110548784739,,77.230163,6.951900,169.593841,250000,100.000000,0,20.000000,0.107893,87.636306,0,1,25.000000,0.286713,6.945985,0.015520,10000
