index,elapsed_s,model,series_r,series_l,series_c,current_phase_deg,voltage_phase_deg,samples_per_period,current_amplitude_a,shunt_resistance_ohm,current_pga,phase_diff_deg,dds_frequency_hz,shunt_range,voltage_pga,impedance_mag_ohm,impedance_imag_ohm,captured_cycles,voltage_amplitude_v,impedance_real_ohm,sample_rate_hz
504,27.932287,Series RL,0.432203,0.000109289703618,,-143.616058,125.662704,20.000000,0.007852,100.000000,0,89.278793,50000,0,0,34.337093,34.334373,20.000000,0.269629,0.432203,1000000
505,27.986346,Series RL,0.670794,0.000109298823196,,-153.870941,115.009880,20.000000,0.007852,100.000000,0,88.880836,50000,0,0,34.343788,34.337238,20.000000,0.269656,0.670794,1000000
506,28.038685,Series RL,0.609904,0.000108432208616,,-169.732986,99.241302,20.000000,0.007853,100.000000,0,88.974273,50000,0,0,34.070442,34.064983,20.000000,0.267563,0.609904,1000000
507,28.095408,Series RL,0.346870,0.000108148728197,,-167.664566,101.750488,20.000000,0.007852,100.000000,0,89.415069,50000,0,0,33.977695,33.975925,20.000000,0.266803,0.346870,1000000
508,28.152295,Series RL,0.696366,0.000108716233344,,-44.512577,-135.680618,20.000000,0.007851,100.000000,0,88.831962,50000,0,0,34.161312,34.154212,20.000000,0.268184,0.696366,1000000
509,28.206346,Series RL,0.424608,0.000109332602242,,-107.631294,161.660430,20.000000,0.007852,100.000000,0,89.291740,50000,0,0,34.350475,34.347850,20.000000,0.269721,0.424608,1000000
510,28.260840,Series RL,0.537062,0.000109865176061,,-15.501611,-106.393074,20.000000,0.007847,100.000000,0,89.108543,50000,0,0,34.519340,34.515163,20.000000,0.270890,0.537062,1000000
511,28.315684,Series RL,0.413302,0.000108808750113,,143.167953,52.475231,20.000000,0.007851,100.000000,0,89.307281,50000,0,0,34.185775,34.183277,20.000000,0.268390,0.413302,1000000
512,28.378572,Series RL,0.671047,0.000108463972759,,10.387617,-80.740577,20.000000,0.007853,100.000000,0,88.871803,50000,0,0,34.081569,34.074962,20.000000,0.267647,0.671047,1000000
513,28.446868,Series RL,0.606062,0.000109928109109,,-176.555694,92.438903,20.000000,0.007850,100.000000,0,88.994606,50000,0,0,34.540252,34.534934,20.000000,0.271156,0.606062,1000000
514,28.507693,Series RL,0.683138,0.000109792649154,,-119.615707,149.249649,20.000000,0.007851,100.000000,0,88.865379,50000,0,0,34.499141,34.492378,20.000000,0.270845,0.683138,1000000
515,28.564853,Series RL,0.320347,0.000108077936079,,-77.339828,-167.880386,20.000000,0.007850,100.000000,0,89.459442,50000,0,0,33.955196,33.953685,20.000000,0.266540,0.320347,1000000
516,28.620690,Series RL,0.551744,0.000109831989073,,111.370292,20.454185,20.000000,0.007848,100.000000,0,89.083900,50000,0,0,34.509147,34.504737,20.000000,0.270824,0.551744,1000000
517,28.675676,Series RL,0.653030,0.000108337339537,,154.430313,63.331115,20.000000,0.007853,100.000000,0,88.900810,50000,0,0,34.041442,34.035179,20.000000,0.267344,0.653030,1000000
518,28.730197,Series RL,0.661647,0.000109960398464,,94.519752,3.422495,20.000000,0.007851,100.000000,0,88.902740,50000,0,0,34.551414,34.545078,20.000000,0.271254,0.661647,1000000
519,28.783559,Series RL,0.685697,0.000109243513671,,62.157848,-28.986749,20.000000,0.007852,100.000000,0,88.855400,50000,0,0,34.326709,34.319862,20.000000,0.269521,0.685697,1000000
520,28.837321,Series RL,0.395913,0.000108046280161,,-150.003433,119.328308,20.000000,0.007852,100.000000,0,89.331741,50000,0,0,33.946048,33.943740,20.000000,0.266552,0.395913,1000000
521,28.891558,Series RL,0.616744,0.000109994177509,,166.546234,75.523735,20.000000,0.007853,100.000000,0,88.977500,50000,0,0,34.561195,34.555690,20.000000,0.271421,0.616744,1000000
522,28.946169,Series RL,0.464034,0.000109627860126,,109.393539,18.621608,20.000000,0.007848,100.000000,0,89.228073,50000,0,0,34.443733,34.440608,20.000000,0.270320,0.464034,1000000
523,29.003797,Series RL,0.573924,0.000108322172071,,-7.121080,-98.087280,20.000000,0.007855,100.000000,0,89.033790,50000,0,0,34.035251,34.030414,20.000000,0.267363,0.573924,1000000
524,29.061896,Series RL,0.677839,0.000109590328207,,-118.989463,149.882614,20.000000,0.007855,100.000000,0,88.872093,50000,0,0,34.435489,34.428817,20.000000,0.270475,0.677839,1000000
525,29.116992,Series RL,0.409283,0.000108691841258,,-37.497173,-128.183883,20.000000,0.007852,100.000000,0,89.313278,50000,0,0,34.149002,34.146549,20.000000,0.268133,0.409283,1000000
526,29.173954,Series RL,0.319718,0.000108069157092,,-59.691967,-150.231506,20.000000,0.007852,100.000000,0,89.460449,50000,0,0,33.952434,33.950927,20.000000,0.266583,0.319718,1000000
527,29.229744,Series RL,0.570284,0.000109889959669,,-140.767227,128.286376,20.000000,0.007850,100.000000,0,89.053619,50000,0,0,34.527656,34.522949,20.000000,0.271041,0.570284,1000000
528,29.285228,Series RL,0.524334,0.000109219882345,,26.399730,-64.475746,20.000000,0.007850,100.000000,0,89.124519,50000,0,0,34.316444,34.312438,20.000000,0.269369,0.524334,1000000
529,29.339822,Series RL,0.308931,0.000108011202411,,-76.252403,-166.774017,20.000000,0.007848,100.000000,0,89.478378,50000,0,0,33.934127,33.932720,20.000000,0.266323,0.308931,1000000
530,29.395268,Series RL,0.642493,0.000108490188762,,-25.621187,-116.701126,20.000000,0.007850,100.000000,0,88.920059,50000,0,0,34.089256,34.083198,20.000000,0.267604,0.642493,1000000
531,29.450558,Series RL,0.412650,0.00010945100397,,162.938400,72.250839,20.000000,0.007851,100.000000,0,89.312431,50000,0,0,34.387523,34.385047,20.000000,0.269975,0.412650,1000000
532,29.505662,Series RL,0.386433,0.000108651005282,,106.711524,16.062889,20.000000,0.007851,100.000000,0,89.351371,50000,0,0,34.135906,34.133720,20.000000,0.267985,0.386433,1000000
533,29.562278,Series RL,0.681022,0.000109844097581,,-156.375579,112.493843,20.000000,0.007855,100.000000,0,88.869422,50000,0,0,34.515258,34.508541,20.000000,0.271105,0.681022,1000000
534,29.618046,Series RL,0.683475,0.000108996253734,,116.798500,25.655027,20.000000,0.007850,100.000000,0,88.856521,50000,0,0,34.249004,34.242183,20.000000,0.268857,0.683475,1000000
535,29.673813,Series RL,0.419245,0.000108126968534,,-168.123046,101.169815,20.000000,0.007855,100.000000,0,89.292892,50000,0,0,33.971675,33.969089,20.000000,0.266850,0.419245,1000000
536,29.730931,Series RL,0.657931,0.000108451539575,,-25.901355,-117.007644,20.000000,0.007850,100.000000,0,88.893722,50000,0,0,34.077407,34.071056,20.000000,0.267515,0.657931,1000000
537,29.785684,Series RL,0.474650,0.000109623381506,,-142.310272,126.900085,20.000000,0.007852,100.000000,0,89.210380,50000,0,0,34.442474,34.439201,20.000000,0.270436,0.474650,1000000
538,29.841010,Series RL,0.696201,0.000108887273978,,152.989669,61.823745,20.000000,0.007854,100.000000,0,88.834068,50000,0,0,34.215030,34.207946,20.000000,0.268725,0.696201,1000000
539,29.895988,Series RL,0.498003,0.000109696771033,,19.793693,-71.034217,20.000000,0.007848,100.000000,0,89.172088,50000,0,0,34.465854,34.462257,20.000000,0.270477,0.498003,1000000
540,29.948088,Series RL,0.418954,0.000108085148981,,-6.195848,-96.902740,20.000000,0.007853,100.000000,0,89.293106,50000,0,0,33.958538,33.955951,20.000000,0.266673,0.418954,1000000
541,30.003329,Series RL,0.334467,0.000108456237829,,-91.822357,177.615219,20.000000,0.007850,100.000000,0,89.437583,50000,0,0,34.074172,34.072532,20.000000,0.267494,0.334467,1000000
542,30.060900,Series RL,0.700451,0.000109678009848,,79.034729,-12.129857,20.000000,0.007851,100.000000,0,88.835411,50000,0,0,34.463481,34.456363,20.000000,0.270576,0.700451,1000000
543,30.116899,Series RL,0.685329,0.000109333076523,,80.083145,-11.059898,20.000000,0.007852,100.000000,0,88.856956,50000,0,0,34.354835,34.347999,20.000000,0.269745,0.685329,1000000
544,30.173871,Series RL,0.432787,0.000109115069265,,-89.990425,179.286209,20.000000,0.007849,100.000000,0,89.276664,50000,0,0,34.282241,34.279510,20.000000,0.269088,0.432787,1000000
545,30.228755,Series RL,0.620391,0.000109999958017,,112.754432,21.725942,20.000000,0.007852,100.000000,0,88.971504,50000,0,0,34.563076,34.557506,20.000000,0.271378,0.620391,1000000
546,30.283627,Series RL,0.349323,0.000108472910901,,33.972248,-56.615066,20.000000,0.007849,100.000000,0,89.412689,50000,0,0,34.079563,34.077770,20.000000,0.267496,0.349323,1000000
547,30.339011,Series RL,0.319509,0.0001080848816,,67.038108,-23.501005,20.000000,0.007849,100.000000,0,89.460891,50000,0,0,33.957370,33.955867,20.000000,0.266545,0.319509,1000000
548,30.397119,Series RL,0.658231,0.000108709058639,,-8.352200,-99.456359,20.000000,0.007854,100.000000,0,88.895843,50000,0,0,34.158302,34.151958,20.000000,0.268264,0.658231,1000000
549,30.455231,Series RL,0.312852,0.000108225724176,,-3.916295,-94.443489,20.000000,0.007849,100.000000,0,89.472808,50000,0,0,34.001556,34.000114,20.000000,0.266871,0.312852,1000000
550,30.511739,Series RL,0.616645,0.000108279855955,,-79.437171,-170.475692,20.000000,0.007850,100.000000,0,88.961479,50000,0,0,34.022708,34.017120,20.000000,0.267089,0.616645,1000000
551,30.612751,Series RL,0.378736,0.000108242432262,,105.516006,14.877891,20.000000,0.007851,100.000000,0,89.361892,50000,0,0,34.007472,34.005363,20.000000,0.266978,0.378736,1000000
552,30.672127,Series RL,0.441834,0.000109282404773,,-125.583740,143.678909,20.000000,0.007851,100.000000,0,89.262672,50000,0,0,34.334922,34.332080,20.000000,0.269550,0.441834,1000000
553,30.726382,Series RL,0.689298,0.000109819871015,,-137.652725,131.202713,20.000000,0.007851,100.000000,0,88.855430,50000,0,0,34.507816,34.500930,20.000000,0.270919,0.689298,1000000
554,30.779457,Series RL,0.656563,0.000108440258673,,64.102325,-27.001766,20.000000,0.007852,100.000000,0,88.895912,50000,0,0,34.073837,34.067512,20.000000,0.267550,0.656563,1000000
555,30.832478,Series RL,0.619694,0.0001100255183,,94.434394,3.407304,20.000000,0.007853,100.000000,0,88.972908,50000,0,0,34.571090,34.565536,20.000000,0.271493,0.619694,1000000
556,30.886919,Series RL,0.668804,0.00010987469671,,95.745399,4.635412,20.000000,0.007851,100.000000,0,88.890007,50000,0,0,34.524631,34.518154,20.000000,0.271067,0.668804,1000000
557,30.940780,Series RL,0.650286,0.000109515032004,,-28.626714,-119.709526,20.000000,0.007851,100.000000,0,88.917182,50000,0,0,34.411308,34.405162,20.000000,0.270177,0.650286,1000000
558,30.995581,Series RL,0.579863,0.000109995406185,,165.703948,74.742591,20.000000,0.007849,100.000000,0,89.038642,50000,0,0,34.560939,34.556076,20.000000,0.271262,0.579863,1000000
559,31.053782,Series RL,0.406434,0.000109117338815,,17.986835,-72.692443,20.000000,0.007848,100.000000,0,89.320716,50000,0,0,34.282634,34.280223,20.000000,0.269050,0.406434,1000000
560,31.108609,Series RL,0.343157,0.000108193899553,,-20.675670,-111.254104,20.000000,0.007851,100.000000,0,89.421569,50000,0,0,33.991847,33.990116,20.000000,0.266856,0.343157,1000000
561,31.163278,Series RL,0.693220,0.000109096674137,,134.541610,43.382896,20.000000,0.007852,100.000000,0,88.841285,50000,0,0,34.280742,34.273731,20.000000,0.269186,0.693220,1000000
562,31.215987,Series RL,0.506707,0.00010991090446,,146.883926,56.043193,20.000000,0.007850,100.000000,0,89.159271,50000,0,0,34.533248,34.529529,20.000000,0.271069,0.506707,1000000
563,31.272288,Series RL,0.488780,0.000109720290951,,-88.363723,-179.176132,20.000000,0.007849,100.000000,0,89.187591,50000,0,0,34.473110,34.469646,20.000000,0.270592,0.488780,1000000
564,31.327216,Series RL,0.298702,0.000108117365124,,-39.963001,-130.466857,20.000000,0.007849,100.000000,0,89.496139,50000,0,0,33.967384,33.966072,20.000000,0.266624,0.298702,1000000
565,31.382613,Series RL,0.680928,0.000109318370607,,44.113361,-47.022499,20.000000,0.007850,100.000000,0,88.864135,50000,0,0,34.350128,34.343379,20.000000,0.269661,0.680928,1000000
566,31.439288,Series RL,0.598616,0.000108271478039,,-133.264968,135.726760,20.000000,0.007855,100.000000,0,88.991760,50000,0,0,34.019756,34.014488,20.000000,0.267241,0.598616,1000000
567,31.493199,Series RL,0.665001,0.000108686678271,,-26.135345,-117.251098,20.000000,0.007851,100.000000,0,88.884254,50000,0,0,34.151405,34.144927,20.000000,0.268128,0.665001,1000000
568,31.551090,Series RL,0.317320,0.000108021910356,,-57.924011,-148.459747,20.000000,0.007851,100.000000,0,89.464271,50000,0,0,33.937568,33.936084,20.000000,0.266437,0.317320,1000000
569,31.605193,Series RL,0.367193,0.000108427873235,,-38.182819,-128.800430,20.000000,0.007853,100.000000,0,89.382392,50000,0,0,34.065601,34.063621,20.000000,0.267500,0.367193,1000000
570,31.660518,Series RL,0.331236,0.000108051551372,,30.826623,-59.732448,20.000000,0.007850,100.000000,0,89.440925,50000,0,0,33.947013,33.945396,20.000000,0.266476,0.331236,1000000
571,31.714959,Series RL,0.679937,0.000108663136072,,135.540512,44.399467,20.000000,0.007852,100.000000,0,88.858955,50000,0,0,34.144302,34.137531,20.000000,0.268088,0.679937,1000000
572,31.767841,Series RL,0.389856,0.000109197237779,,-143.817169,125.531715,20.000000,0.007850,100.000000,0,89.348899,50000,0,0,34.307540,34.305324,20.000000,0.269302,0.389856,1000000
573,31.820759,Series RL,0.266938,0.000108153098592,,-147.547378,122.002502,20.000000,0.007850,100.000000,0,89.549873,50000,0,0,33.978347,33.977298,20.000000,0.266732,0.266938,1000000
574,31.876549,Series RL,0.414829,0.000109078641882,,-144.022338,125.284095,20.000000,0.007849,100.000000,0,89.306449,50000,0,0,34.270576,34.268066,20.000000,0.268993,0.414829,1000000
575,31.930764,Series RL,0.558609,0.000109904528713,,129.068695,38.141792,20.000000,0.007847,100.000000,0,89.073104,50000,0,0,34.532047,34.527526,20.000000,0.270982,0.558609,1000000
576,31.984108,Series RL,0.582111,0.000108237355219,,46.948680,-44.032073,20.000000,0.007849,100.000000,0,89.019248,50000,0,0,34.008750,34.003768,20.000000,0.266944,0.582111,1000000
577,32.041414,Series RL,0.669445,0.000109933940546,,-30.216493,-121.326957,20.000000,0.007852,100.000000,0,88.889541,50000,0,0,34.543254,34.536766,20.000000,0.271219,0.669445,1000000
578,32.096439,Series RL,0.510262,0.000109805798535,,56.221988,-34.625453,20.000000,0.007847,100.000000,0,89.152557,50000,0,0,34.500282,34.496509,20.000000,0.270739,0.510262,1000000
579,32.153222,Series RL,0.402553,0.000108790791069,,-72.799087,-163.473907,20.000000,0.007850,100.000000,0,89.325187,50000,0,0,34.180007,34.177635,20.000000,0.268325,0.402553,1000000
580,32.207980,Series RL,0.649371,0.000108500425608,,-7.943775,-99.035171,20.000000,0.007851,100.000000,0,88.908607,50000,0,0,34.092597,34.086414,20.000000,0.267676,0.649371,1000000
581,32.263563,Series RL,0.622053,0.000109867786203,,-30.649707,-121.682197,20.000000,0.007851,100.000000,0,88.967514,50000,0,0,34.521587,34.515983,20.000000,0.271029,0.622053,1000000
582,32.317995,Series RL,0.676821,0.000109454877801,,7.741349,-83.386253,20.000000,0.007852,100.000000,0,88.872390,50000,0,0,34.392925,34.386264,20.000000,0.270070,0.676821,1000000
583,32.375288,Series RL,0.534976,0.000109760579433,,-123.638801,145.472320,20.000000,0.007847,100.000000,0,89.111152,50000,0,0,34.486454,34.482303,20.000000,0.270621,0.534976,1000000
584,32.430185,Series RL,0.382428,0.000108659978438,,16.747135,-73.894721,20.000000,0.007848,100.000000,0,89.358146,50000,0,0,34.138683,34.136539,20.000000,0.267913,0.382428,1000000
585,32.484294,Series RL,0.421386,0.000109069971121,,89.864730,-0.839845,20.000000,0.007850,100.000000,0,89.295417,50000,0,0,34.267936,34.265342,20.000000,0.269017,0.421386,1000000
586,32.549658,Series RL,0.357256,0.000108134108224,,-111.210487,158.187011,20.000000,0.007850,100.000000,0,89.397476,50000,0,0,33.973209,33.971332,20.000000,0.266698,0.357256,1000000
587,32.638687,Series RL,0.708142,0.000108996460636,,-117.016395,151.798873,20.000000,0.007851,100.000000,0,88.815261,50000,0,0,34.249568,34.242248,20.000000,0.268904,0.708142,1000000
588,32.692316,Series RL,0.595913,0.000109970377479,,-140.115203,128.896621,20.000000,0.007849,100.000000,0,89.011817,50000,0,0,34.553352,34.548213,20.000000,0.271199,0.595913,1000000
589,32.747466,Series RL,0.672360,0.000109173425017,,-63.441066,-154.564132,20.000000,0.007850,100.000000,0,88.876937,50000,0,0,34.304431,34.297843,20.000000,0.269305,0.672360,1000000
590,32.804873,Series RL,0.663686,0.000108465042281,,64.277175,-26.838642,20.000000,0.007850,100.000000,0,88.884185,50000,0,0,34.081760,34.075298,20.000000,0.267549,0.663686,1000000
591,32.862945,Series RL,0.717740,0.000109155068086,,170.571701,79.372665,20.000000,0.007851,100.000000,0,88.800956,50000,0,0,34.299587,34.292076,20.000000,0.269297,0.717740,1000000
592,32.919262,Series RL,0.354042,0.000108196557441,,51.122802,-39.473960,20.000000,0.007850,100.000000,0,89.403236,50000,0,0,33.992794,33.990951,20.000000,0.266839,0.354042,1000000
593,32.976364,Series RL,0.526366,0.000109867034991,,-15.437057,-106.310760,20.000000,0.007849,100.000000,0,89.126296,50000,0,0,34.519760,34.515747,20.000000,0.270942,0.526366,1000000
594,33.034647,Series RL,0.383894,0.000108478519521,,88.117721,-2.527678,20.000000,0.007853,100.000000,0,89.354606,50000,0,0,34.081695,34.079532,20.000000,0.267644,0.383894,1000000
595,33.093317,Series RL,0.302389,0.000108026755032,,104.262321,13.751822,20.000000,0.007849,100.000000,0,89.489494,50000,0,0,33.938953,33.937606,20.000000,0.266382,0.302389,1000000
596,33.150965,Series RL,0.270400,0.000108058703795,,68.018882,-22.437484,20.000000,0.007847,100.000000,0,89.543632,50000,0,0,33.948719,33.947643,20.000000,0.266399,0.270400,1000000
597,33.206304,Series RL,0.453459,0.000109376026076,,90.875129,0.119056,20.000000,0.007849,100.000000,0,89.243927,50000,0,0,34.364482,34.361492,20.000000,0.269742,0.453459,1000000
598,33.260561,Series RL,0.313184,0.000108008700495,,31.488204,-59.040603,20.000000,0.007850,100.000000,0,89.471183,50000,0,0,33.933380,33.931934,20.000000,0.266390,0.313184,1000000
599,33.315437,Series RL,0.520319,0.00010982415865,,110.408950,19.544952,20.000000,0.007847,100.000000,0,89.136001,50000,0,0,34.506198,34.502277,20.000000,0.270758,0.520319,1000000
600,33.368003,Series RL,0.479005,0.000109629684041,,55.426891,-35.369922,20.000000,0.007849,100.000000,0,89.203186,50000,0,0,34.444511,34.441181,20.000000,0.270347,0.479005,1000000
601,33.420527,Series RL,0.428115,0.00010913455938,,36.128982,-54.586414,20.000000,0.007848,100.000000,0,89.284599,50000,0,0,34.288303,34.285633,20.000000,0.269105,0.428115,1000000
602,33.473390,Series RL,0.691834,0.000109810328085,,78.074134,-13.074744,20.000000,0.007853,100.000000,0,88.851119,50000,0,0,34.504867,34.497932,20.000000,0.270972,0.691834,1000000
603,33.526998,Series RL,0.682550,0.000109574068938,,7.513282,-83.622619,20.000000,0.007853,100.000000,0,88.864089,50000,0,0,34.430477,34.423709,20.000000,0.270388,0.682550,1000000
604,33.583130,Series RL,0.489915,0.000109679989736,,-160.000793,109.184593,20.000000,0.007848,100.000000,0,89.185409,50000,0,0,34.460468,34.456985,20.000000,0.270437,0.489915,1000000
605,33.637879,Series RL,0.476718,0.000108162157691,,-114.361267,154.834945,20.000000,0.007853,100.000000,0,89.196228,50000,0,0,33.983489,33.980144,20.000000,0.266875,0.476718,1000000
606,33.692440,Series RL,0.695751,0.000109306182521,,169.949386,78.788665,20.000000,0.007852,100.000000,0,88.839286,50000,0,0,34.346595,34.339550,20.000000,0.269696,0.695751,1000000
607,33.745360,Series RL,0.686314,0.000108778319687,,27.458158,-63.692367,20.000000,0.007851,100.000000,0,88.849479,50000,0,0,34.180610,34.173717,20.000000,0.268367,0.686314,1000000
608,33.799189,Series RL,0.688643,0.000109741808699,,-173.255889,95.599830,20.000000,0.007853,100.000000,0,88.855705,50000,0,0,34.483283,34.476406,20.000000,0.270796,0.688643,1000000
609,33.852868,Series RL,0.660154,0.00010934864506,,-117.942649,150.956451,20.000000,0.007852,100.000000,0,88.899085,50000,0,0,34.359233,34.352890,20.000000,0.269786,0.660154,1000000
610,33.907064,Series RL,0.480711,0.000109846876426,,-87.481620,-178.279693,20.000000,0.007849,100.000000,0,89.201919,50000,0,0,34.512760,34.509414,20.000000,0.270881,0.480711,1000000
611,33.961080,Series RL,0.670553,0.000109886038091,,59.435234,-31.677549,20.000000,0.007852,100.000000,0,88.887214,50000,0,0,34.528228,34.521717,20.000000,0.271127,0.670553,1000000
612,34.015610,Series RL,0.357294,0.000108264615278,,177.476211,86.874343,20.000000,0.007852,100.000000,0,89.398139,50000,0,0,34.014209,34.012332,20.000000,0.267086,0.357294,1000000
613,34.072677,Series RL,0.318000,0.000108038351061,,85.919311,-4.617489,20.000000,0.007851,100.000000,0,89.463203,50000,0,0,33.942737,33.941249,20.000000,0.266469,0.318000,1000000
614,34.128653,Series RL,0.687783,0.00010973902667,,78.583961,-12.558928,20.000000,0.007854,100.000000,0,88.857101,50000,0,0,34.482391,34.475532,20.000000,0.270811,0.687783,1000000
615,34.181696,Series RL,0.633567,0.000108312931535,,154.410385,63.343700,20.000000,0.007852,100.000000,0,88.933319,50000,0,0,34.033409,34.027511,20.000000,0.267247,0.633567,1000000
616,34.235274,Series RL,0.370494,0.000108302755168,,-20.396278,-111.020149,20.000000,0.007853,100.000000,0,89.376121,50000,0,0,34.026332,34.024314,20.000000,0.267219,0.370494,1000000
617,34.291082,Series RL,0.428699,0.000109183493158,,-35.832389,-126.548439,20.000000,0.007850,100.000000,0,89.283935,50000,0,0,34.303688,34.301006,20.000000,0.269271,0.428699,1000000
618,34.346317,Series RL,0.534310,0.000108178951721,,-78.788505,-169.689224,20.000000,0.007852,100.000000,0,89.099281,50000,0,0,33.989620,33.985420,20.000000,0.266894,0.534310,1000000
619,34.401630,Series RL,0.601255,0.000110053774669,,-68.134468,-159.130752,20.000000,0.007850,100.000000,0,89.003715,50000,0,0,34.579639,34.574413,20.000000,0.271456,0.601255,1000000
620,34.455456,Series RL,0.644288,0.00010996904376,,-139.466415,129.465179,20.000000,0.007853,100.000000,0,88.931602,50000,0,0,34.553802,34.547794,20.000000,0.271366,0.644288,1000000
621,34.509571,Series RL,0.350802,0.000108392429429,,-128.203720,141.206039,20.000000,0.007854,100.000000,0,89.409767,50000,0,0,34.054290,34.052486,20.000000,0.267447,0.350802,1000000
622,34.567800,Series RL,0.676976,0.000109387173288,,-118.253608,150.617843,20.000000,0.007853,100.000000,0,88.871444,50000,0,0,34.371658,34.364994,20.000000,0.269918,0.676976,1000000
623,34.627878,Series RL,0.429280,0.000108051102555,,155.921356,65.196815,20.000000,0.007852,100.000000,0,89.275459,50000,0,0,33.947971,33.945255,20.000000,0.266559,0.429280,1000000
624,34.682790,Series RL,0.678106,0.000109636129817,,115.139991,24.012113,20.000000,0.007852,100.000000,0,88.872123,50000,0,0,34.449882,34.443206,20.000000,0.270488,0.678106,1000000
625,34.736677,Series RL,0.332050,0.000108140178394,,66.142929,-24.417058,20.000000,0.007852,100.000000,0,89.440017,50000,0,0,33.974861,33.973239,20.000000,0.266756,0.332050,1000000
626,34.789811,Series RL,0.672883,0.00010991497246,,95.437858,4.321502,20.000000,0.007852,100.000000,0,88.883644,50000,0,0,34.537364,34.530807,20.000000,0.271182,0.672883,1000000
627,34.843079,Series RL,0.430104,0.000109274306969,,162.442565,71.724754,20.000000,0.007851,100.000000,0,89.282188,50000,0,0,34.332229,34.329536,20.000000,0.269552,0.430104,1000000
628,34.898540,Series RL,0.370229,0.00010826349801,,177.406433,86.782768,20.000000,0.007851,100.000000,0,89.376335,50000,0,0,34.013996,34.011981,20.000000,0.267035,0.370229,1000000
629,34.954686,Series RL,0.325970,0.000108021827595,,-40.269119,-130.819458,20.000000,0.007851,100.000000,0,89.449661,50000,0,0,33.937622,33.936058,20.000000,0.266444,0.325970,1000000
630,35.008179,Series RL,0.636116,0.000108380881147,,154.322463,63.252159,20.000000,0.007855,100.000000,0,88.929695,50000,0,0,34.054801,34.048858,20.000000,0.267487,0.636116,1000000
631,35.064708,Series RL,0.672786,0.000108995308354,,-117.006683,151.867721,20.000000,0.007853,100.000000,0,88.874397,50000,0,0,34.248493,34.241886,20.000000,0.268949,0.672786,1000000
632,35.120151,Series RL,0.417111,0.000109250411446,,144.239822,53.543544,20.000000,0.007852,100.000000,0,89.303726,50000,0,0,34.324562,34.322029,20.000000,0.269506,0.417111,1000000
633,35.176851,Series RL,0.677199,0.000109685576074,,150.584930,59.459072,20.000000,0.007852,100.000000,0,88.874145,50000,0,0,34.465393,34.458740,20.000000,0.270631,0.677199,1000000
634,35.232598,Series RL,0.692820,0.000109398912557,,-172.349853,96.495277,20.000000,0.007851,100.000000,0,88.845153,50000,0,0,34.375667,34.368682,20.000000,0.269877,0.692820,1000000
635,35.291059,Series RL,0.685879,0.000109100656194,,8.666570,-82.479835,20.000000,0.007851,100.000000,0,88.853599,50000,0,0,34.281845,34.274982,20.000000,0.269159,0.685879,1000000
636,35.346046,Series RL,0.407421,0.000109011822271,,161.620376,70.938789,20.000000,0.007851,100.000000,0,89.318405,50000,0,0,34.249496,34.247074,20.000000,0.268892,0.407421,1000000
637,35.400025,Series RL,0.598798,0.00010839843912,,-43.478946,-134.486312,20.000000,0.007853,100.000000,0,88.992637,50000,0,0,34.059638,34.054374,20.000000,0.267482,0.598798,1000000
638,35.453565,Series RL,0.360001,0.000108214309583,,33.554325,-57.052383,20.000000,0.007852,100.000000,0,89.393302,50000,0,0,33.998435,33.996528,20.000000,0.266940,0.360001,1000000
639,35.508501,Series RL,0.683299,0.000108825833804,,171.248123,80.103149,20.000000,0.007853,100.000000,0,88.855026,50000,0,0,34.195472,34.188644,20.000000,0.268537,0.683299,1000000
640,35.565975,Series RL,0.500279,0.000109783163519,,-141.807678,127.361259,20.000000,0.007849,100.000000,0,89.168960,50000,0,0,34.493026,34.489398,20.000000,0.270722,0.500279,1000000
641,35.622617,Series RL,0.557216,0.000110034249541,,-50.666828,-141.590316,20.000000,0.007850,100.000000,0,89.076515,50000,0,0,34.572769,34.568279,20.000000,0.271380,0.557216,1000000
642,35.678055,Series RL,0.456898,0.000109525816342,,-160.633178,108.606033,20.000000,0.007851,100.000000,0,89.239234,50000,0,0,34.411582,34.408550,20.000000,0.270163,0.456898,1000000
643,35.734212,Series RL,0.354096,0.000108016664609,,12.742736,-77.855110,20.000000,0.007852,100.000000,0,89.402145,50000,0,0,33.936283,33.934436,20.000000,0.266477,0.354096,1000000
644,35.788448,Series RL,0.695450,0.000109554289162,,-46.714809,-137.872390,20.000000,0.007852,100.000000,0,88.842414,50000,0,0,34.424518,34.417495,20.000000,0.270284,0.695450,1000000
645,35.843293,Series RL,0.394870,0.000108730659148,,-144.893890,124.443832,20.000000,0.007850,100.000000,0,89.337699,50000,0,0,34.161026,34.158744,20.000000,0.268165,0.394870,1000000
646,35.897891,Series RL,0.688149,0.000108871928259,,-26.775659,-117.928260,20.000000,0.007851,100.000000,0,88.847389,50000,0,0,34.210044,34.203125,20.000000,0.268592,0.688149,1000000
647,35.951984,Series RL,0.336151,0.000108213727076,,104.592544,14.026035,20.000000,0.007848,100.000000,0,89.433486,50000,0,0,33.998008,33.996345,20.000000,0.266814,0.336151,1000000
648,36.006251,Series RL,0.347929,0.000108068889712,,84.553321,-6.033824,20.000000,0.007852,100.000000,0,89.412857,50000,0,0,33.952625,33.950843,20.000000,0.266601,0.347929,1000000
